time,latitude,longitude,depth,mag
2015-11-19T07:47:27.390Z,-30.3513,-72.1178,8.21,4.5
2015-11-19T05:02:24.780Z,-30.2381,-71.6489,27.86,4.1
2015-11-17T13:16:27.910Z,-30.6883,-71.4926,48.58,4.1
2015-11-17T10:57:26.200Z,-31.7637,-71.9308,32.25,4.2
2015-11-16T20:52:19.700Z,-30.2895,-72.0155,7.8,4.6
2015-11-16T16:46:00.250Z,-29.918,-72.1274,10,4.3
2015-11-16T15:15:29.790Z,-31.8378,-72.0461,10,4.1
2015-11-16T09:57:07.420Z,-30.6151,-71.4087,50.33,4.4
2015-11-16T02:32:03.310Z,-30.8563,-71.7415,36.83,4.3
2015-11-16T01:57:10.720Z,-31.5763,-71.4818,37.57,4.3
2015-11-15T23:29:44.600Z,-29.5394,-71.9808,14.09,3.9
2015-11-15T17:02:53.690Z,-29.7843,-72.051,10,4.3
2015-11-14T21:49:09.830Z,-29.4877,-71.9665,17.05,4.3
2015-11-14T14:54:54.040Z,-29.3653,-71.9329,35,4.3
2015-11-14T12:58:19.000Z,-30.74,-71.413,43.9,4.4
2015-11-14T07:43:07.470Z,-29.5687,-72.0999,10.05,4.4
2015-11-13T20:28:20.430Z,-29.7544,-72.0039,17.52,4.3
2015-11-13T14:36:52.140Z,-29.5936,-72.3231,10,4.4
2015-11-13T03:27:04.990Z,-30.0834,-72.0009,13.13,4.4
2015-11-12T16:01:14.240Z,-29.4679,-71.9908,12.43,3.9
2015-11-12T14:45:30.620Z,-30.1103,-72.1805,10,4.3
2015-11-12T06:53:50.120Z,-29.5478,-72.1065,10,4.4
2015-11-12T05:54:12.730Z,-32.6859,-71.8233,18.8,4.4
2015-11-12T03:31:43.280Z,-30.5365,-72.0437,10,4.1
2015-11-11T21:11:42.740Z,-31.0026,-71.8468,19.76,4.2
2015-11-11T18:33:42.060Z,-29.8726,-72.0211,7.09,4.6
2015-11-11T17:33:49.130Z,-29.6347,-72.1322,10,4.3
2015-11-11T15:43:14.920Z,-29.8637,-72.2816,10,4.3
2015-11-11T09:14:14.690Z,-29.4213,-71.9434,13.62,4.5
2015-11-11T09:07:45.170Z,-29.6498,-72.0946,10,4.6
2015-11-11T09:03:42.980Z,-29.4457,-71.9564,14.43,3.9
2015-11-11T07:59:32.000Z,-31.771,-71.522,35.3,4.2
2015-11-11T07:42:21.480Z,-29.4756,-72.0461,12.07,4.5
2015-11-11T07:08:56.140Z,-29.4848,-72.1007,13,4.6
2015-11-11T06:35:14.830Z,-29.6624,-72.148,10,4.5
2015-11-11T04:46:30.290Z,-29.7146,-72.0519,15.2,4.2
2015-11-11T03:40:24.140Z,-29.4492,-72.046,10,4.5
2015-11-11T03:25:40.690Z,-29.6976,-72.0317,19.96,4.3
2015-11-11T03:13:13.590Z,-29.6666,-71.9728,13.32,4.8
2015-11-11T03:07:49.000Z,-29.5259,-72.1018,10,5.1
2015-11-11T02:46:19.830Z,-29.5097,-72.0585,10,6.9
2015-11-11T02:29:59.980Z,-29.4928,-72.0767,10,4.5
2015-11-11T02:26:30.050Z,-29.4824,-72.1149,11.62,4.6
2015-11-11T02:23:39.270Z,-29.4658,-71.9288,10,5.1
2015-11-11T02:18:04.680Z,-29.4089,-71.9035,15.16,4.8
2015-11-11T02:14:39.610Z,-29.495,-72.0618,10,4.8
2015-11-11T02:06:36.730Z,-29.4681,-71.928,10,4.9
2015-11-11T02:01:05.910Z,-29.5598,-72.1101,10,5.1
2015-11-11T01:54:38.570Z,-29.5067,-72.0068,12,6.9
2015-11-10T23:48:25.110Z,-29.5019,-72.1078,10,4.4
2015-11-10T23:28:17.900Z,-30.3828,-71.9477,17.73,4.3
2015-11-10T19:38:22.510Z,-30.8846,-71.5016,43.86,4.1
2015-11-10T12:58:38.410Z,-30.8045,-71.3706,43.18,4.6
2015-11-10T11:43:46.390Z,-29.4389,-72.2254,3.92,4.2
2015-11-10T04:13:17.870Z,-29.43,-71.9559,9.14,4.3
2015-11-10T04:09:09.860Z,-29.4491,-71.9144,35,4.3
2015-11-09T15:43:06.310Z,-31.7787,-72.1421,10,4.4
2015-11-09T14:59:20.050Z,-29.4608,-72.217,10,4.5
2015-11-09T05:50:28.000Z,-30.277,-71.388,50.1,4.3
2015-11-09T03:01:52.660Z,-30.2642,-71.4416,40.02,4.1
2015-11-08T21:42:28.180Z,-31.7875,-72.1917,13.2,4.1
2015-11-07T23:56:21.000Z,-30.714,-71.385,47.3,4.3
2015-11-07T22:23:53.530Z,-31.4284,-72.0284,8.15,4.6
2015-11-07T12:28:33.000Z,-30.756,-71.424,50.7,4.1
2015-11-07T11:51:29.000Z,-30.698,-71.632,27.5,4.4
2015-11-07T10:53:44.160Z,-30.7227,-71.3904,42,5.7
2015-11-07T10:38:24.940Z,-30.7608,-71.6991,38.72,4
2015-11-07T10:31:20.620Z,-30.7911,-71.4521,42.26,4.9
2015-11-07T09:30:59.790Z,-30.9278,-71.7906,34.67,4.6
2015-11-07T09:17:00.000Z,-30.8412,-71.3703,43.23,4.6
2015-11-07T07:31:43.870Z,-30.8796,-71.4519,46,6.8
2015-11-07T07:04:31.380Z,-29.4642,-72.3015,13,6.2
2015-11-07T01:34:51.960Z,-30.0303,-72.055,8.85,4.8
2015-11-06T08:44:07.540Z,-30.1424,-72.2616,8.49,5.4
2015-11-06T08:20:10.980Z,-30.2557,-72.116,8.67,4.2
2015-11-06T04:57:05.780Z,-30.3772,-72.0536,11.51,4.5
2015-11-05T17:02:39.680Z,-30.6983,-71.7815,25.93,4.4
2015-11-05T01:28:44.960Z,-30.7489,-71.5125,37.98,4
2015-11-04T01:22:11.110Z,-30.3409,-71.934,19.07,4
2015-11-03T21:30:17.000Z,-30.796,-71.411,49.6,4.2
2015-11-03T10:28:58.610Z,-31.2033,-72.2047,4.12,4.1
2015-11-03T01:43:28.790Z,-30.5714,-71.8682,28.09,4.7
2015-11-02T18:18:46.940Z,-30.4638,-72.7499,7.24,4.5
2015-11-02T16:48:58.380Z,-30.436,-71.9972,17.49,4.4
2015-10-31T19:29:17.450Z,-31.0944,-71.8204,20.13,4.1
2015-10-30T12:41:40.690Z,-31.7046,-71.993,34.98,4.2
2015-10-30T07:55:08.690Z,-31.8309,-72.0567,2.31,4.3
2015-10-30T02:24:30.280Z,-30.7421,-71.5608,31.43,4.2
2015-10-29T16:20:15.000Z,-31.848,-72.164,20,3.9
2015-10-29T14:08:57.000Z,-30.617,-71.642,43,4.4
2015-10-29T11:51:07.000Z,-31.741,-72.193,23,4
2015-10-29T11:34:30.030Z,-31.778,-72.2967,10.31,4.3
2015-10-29T10:31:27.050Z,-31.7198,-72.1,10,4.6
2015-10-29T03:19:22.500Z,-31.7533,-71.7524,31.09,4.2
2015-10-28T04:54:55.470Z,-30.8713,-71.4536,41.38,4.5
2015-10-28T04:12:06.920Z,-30.2931,-71.6389,35.73,4.1
2015-10-27T18:32:30.270Z,-32.7727,-71.6589,26.58,4.4
2015-10-27T04:05:57.020Z,-30.8476,-71.9958,26.86,4.3
2015-10-27T02:38:56.950Z,-30.7728,-72.1007,15.14,4.3
2015-10-27T01:06:43.830Z,-31.6621,-72.1311,29.2,4.1
2015-10-26T14:26:21.310Z,-30.0752,-72.9545,10,4.5
2015-10-25T16:34:26.950Z,-30.4401,-72.1858,10,4.3
2015-10-25T13:13:46.760Z,-29.7532,-71.3807,35.32,4.3
2015-10-24T21:24:45.270Z,-31.442,-71.4883,39.92,5
2015-10-24T19:06:06.830Z,-30.5641,-71.7072,29.37,3.9
2015-10-24T18:17:23.000Z,-30.6267,-71.7016,20.9,4
2015-10-24T17:58:10.020Z,-30.7885,-72.7249,10,4.7
2015-10-24T14:52:23.000Z,-30.042,-71.309,52.1,4
2015-10-24T10:43:24.870Z,-30.4287,-71.9638,17.9,4
2015-10-24T02:26:25.450Z,-31.5802,-71.5484,37,4.3
2015-10-23T14:47:58.520Z,-30.7656,-71.5533,40.63,4.5
2015-10-23T01:52:52.650Z,-32.3763,-72.0691,9.59,4.5
2015-10-22T20:22:28.000Z,-30.385,-71.699,25.3,4.2
2015-10-22T00:02:55.210Z,-30.3046,-71.6998,22.12,4.2
2015-10-21T22:04:31.430Z,-31.182,-71.8011,22.03,4.2
2015-10-21T18:45:46.530Z,-30.8311,-71.4796,36.82,4.9
2015-10-21T05:22:07.150Z,-30.3618,-71.7019,17.32,4.1
2015-10-21T03:10:28.030Z,-30.6918,-71.571,35.9,4
2015-10-21T02:12:22.750Z,-31.7063,-72.0508,10,4.2
2015-10-20T23:55:48.340Z,-30.8176,-71.5045,37.09,4.5
2015-10-20T21:45:23.990Z,-30.4214,-71.7119,25.51,3.9
2015-10-20T16:43:31.070Z,-29.9607,-72.2611,10,4.3
2015-10-20T10:06:14.040Z,-30.7867,-71.4045,46.02,5
2015-10-20T04:15:20.810Z,-30.7412,-71.4384,40.53,4.1
2015-10-20T04:06:54.010Z,-30.7726,-71.4885,40.42,4.7
2015-10-19T22:34:49.380Z,-31.1618,-71.7506,29.9,4.2
2015-10-19T17:57:02.710Z,-30.7077,-71.44,39.72,4.4
2015-10-19T17:27:21.490Z,-31.3436,-72.2126,10,4.1
2015-10-19T09:28:41.770Z,-30.2687,-71.9793,16.26,4.5
2015-10-19T04:37:12.720Z,-30.2852,-72.2484,6.02,4.5
2015-10-18T23:01:15.150Z,-31.3226,-72.2657,8.09,4
2015-10-18T21:23:52.170Z,-30.1732,-72.6303,10,4.4
2015-10-17T20:32:06.790Z,-31.7436,-71.9705,15.63,4
2015-10-17T15:11:44.710Z,-31.3989,-72.1127,10,4.4
2015-10-17T08:38:55.620Z,-31.6684,-72.1311,16.29,4.2
2015-10-16T16:58:27.880Z,-30.5265,-71.7478,35,4.1
2015-10-16T12:49:09.710Z,-31.4359,-71.937,30.08,4.2
2015-10-16T06:50:35.840Z,-30.5689,-71.4396,25.39,4.1
2015-10-15T22:18:45.040Z,-30.6214,-71.8278,27.47,4
2015-10-15T20:39:01.320Z,-30.5745,-71.6555,29.54,4.2
2015-10-15T19:23:22.680Z,-30.5632,-71.6201,35.82,4.9
2015-10-15T11:03:11.710Z,-30.8217,-71.8166,34.33,4.7
2015-10-14T08:35:37.000Z,-31.264,-71.46,49.9,4.2
2015-10-14T03:48:00.660Z,-30.3953,-71.8561,18.41,4.2
2015-10-13T23:25:58.520Z,-30.9269,-72.1397,7.28,4
2015-10-13T19:33:02.480Z,-31.2252,-71.57,40.84,4.1
2015-10-13T17:46:58.470Z,-31.7512,-72.1625,10.2,3.9
2015-10-13T11:16:25.770Z,-30.5903,-71.4013,42.25,4.3
2015-10-13T09:17:17.290Z,-30.0825,-71.9132,10,4.3
2015-10-13T01:05:31.390Z,-30.4356,-71.622,24.51,4.4
2015-10-13T00:15:14.000Z,-30.713,-71.575,34.8,4.1
2015-10-12T23:30:26.440Z,-30.4915,-72.1614,10,4.3
2015-10-12T16:46:43.840Z,-30.5918,-71.7146,20.02,4.6
2015-10-12T16:01:02.690Z,-30.784,-71.5077,35.72,4.6
2015-10-12T14:59:21.220Z,-30.5627,-71.697,26.22,4.2
2015-10-12T14:47:59.500Z,-31.1283,-71.8206,34.6,4
2015-10-12T14:09:42.560Z,-31.1368,-71.9608,19.16,4.5
2015-10-12T10:27:59.000Z,-30.429,-71.684,31.3,4.2
2015-10-12T06:58:57.750Z,-29.6534,-71.7064,55.99,4.5
2015-10-12T05:10:19.700Z,-31.1388,-71.9383,37.17,4.1
2015-10-12T04:50:18.000Z,-31.186,-71.735,26.4,4
2015-10-12T03:31:32.270Z,-31.1866,-71.8325,19.65,5
2015-10-12T03:15:19.160Z,-31.1849,-71.8227,21,5.6
2015-10-12T02:59:05.000Z,-32.114,-71.78,37.4,4.1
2015-10-12T01:46:46.570Z,-30.7384,-71.5254,35.4,4.2
2015-10-11T21:23:44.580Z,-30.7119,-71.3982,40.45,4.7
2015-10-11T16:54:58.280Z,-30.631,-71.8858,24.09,4.6
2015-10-11T02:33:32.510Z,-30.7276,-71.4836,38.54,4.6
2015-10-10T23:08:24.720Z,-30.3478,-72.6171,10,4.4
2015-10-10T14:26:04.000Z,-31.77,-71.654,40.1,4.1
2015-10-10T13:16:34.000Z,-30.52,-71.558,25.4,4.2
2015-10-10T08:58:37.420Z,-30.6505,-72.1357,11.35,4.5
2015-10-09T22:18:19.090Z,-30.607,-71.399,55.2,4.1
2015-10-09T19:34:09.000Z,-31.7373,-72.2605,14.05,4.1
2015-10-09T18:27:36.650Z,-31.7323,-71.7325,35,5.5
2015-10-09T12:45:39.140Z,-30.137,-72.1387,10,4.3
2015-10-09T10:38:22.010Z,-30.578,-72.3973,10,4.3
2015-10-09T08:20:39.650Z,-31.0489,-71.2989,52.53,4.4
2015-10-09T06:52:34.750Z,-31.5296,-71.4782,39.25,4
2015-10-09T06:08:55.970Z,-30.8494,-71.5687,46.36,4.6
2015-10-08T08:46:14.130Z,-30.7116,-71.6621,35.25,4.1
2015-10-08T07:22:46.290Z,-30.6725,-71.7478,29.3,4.3
2015-10-08T02:54:18.280Z,-30.3382,-71.9937,15.46,4.1
2015-10-07T23:43:11.230Z,-31.6195,-72.3947,10,4.1
2015-10-07T19:35:16.990Z,-30.8102,-71.4315,39.13,4.5
2015-10-07T13:06:42.110Z,-31.8261,-72.4314,10,4.2
2015-10-07T12:34:36.930Z,-31.4877,-71.7728,23.77,4.5
2015-10-07T08:00:39.980Z,-30.2971,-71.3616,8.74,4.8
2015-10-07T07:29:02.400Z,-30.3022,-72.1414,10.19,4.2
2015-10-07T04:45:54.960Z,-30.3764,-72.1749,11.91,4.1
2015-10-07T03:02:10.850Z,-30.8207,-71.4446,40.64,4.5
2015-10-07T02:12:25.230Z,-30.3816,-72.0691,12.7,4.2
2015-10-06T22:48:33.670Z,-30.8438,-71.4938,35.77,4.7
2015-10-06T13:52:35.660Z,-31.6888,-71.9677,10,4.1
2015-10-06T13:09:03.330Z,-30.3927,-71.9603,10,4.2
2015-10-06T12:59:39.770Z,-30.3789,-71.8161,16.15,4.1
2015-10-06T10:47:33.150Z,-31.432,-71.4573,42.76,4.7
2015-10-06T04:51:45.780Z,-30.2554,-72.0994,12.25,4.7
2015-10-06T02:00:57.540Z,-31.6899,-72.0962,20.68,4.2
2015-10-05T21:58:16.000Z,-32.082,-71.795,22.7,4.2
2015-10-05T21:51:38.000Z,-32.123,-71.751,34.5,4.2
2015-10-05T17:30:53.290Z,-31.0879,-72.7469,10,4.6
2015-10-05T16:33:26.780Z,-30.3035,-71.5318,34,5.9
2015-10-05T05:04:56.410Z,-31.7308,-71.9781,33.6,4.3
2015-10-05T02:02:51.370Z,-31.7828,-71.6072,34.92,3.9
2015-10-04T18:21:53.060Z,-30.2671,-71.7108,35,4.2
2015-10-04T17:58:13.470Z,-30.7106,-71.4883,35,4.2
2015-10-04T16:57:22.100Z,-30.5101,-72.1713,10,4.4
2015-10-04T12:16:36.000Z,-30.446,-71.601,28.9,4
2015-10-04T10:11:56.000Z,-30.656,-71.627,29.9,5
2015-10-04T09:06:41.190Z,-30.8202,-71.6631,35.62,4.1
2015-10-04T03:49:49.460Z,-30.3105,-72.1018,5.89,5.5
2015-10-03T23:23:31.640Z,-31.6756,-72.9083,10,3.9
2015-10-03T19:43:21.150Z,-29.4375,-71.2152,41.46,4.4
2015-10-03T18:59:37.000Z,-30.779,-71.414,48.9,4.2
2015-10-03T18:27:52.100Z,-30.6127,-71.7054,25.38,4
2015-10-03T13:48:10.650Z,-29.8651,-71.6961,35,4.3
2015-10-03T12:12:16.570Z,-31.1812,-71.7663,30.73,4.2
2015-10-03T11:21:01.700Z,-29.8205,-71.7255,28.54,5.1
2015-10-03T11:01:46.030Z,-31.7284,-72.2932,9.93,4.5
2015-10-03T09:08:53.340Z,-31.7517,-72.0152,10.24,4
2015-10-03T08:26:56.480Z,-30.3288,-71.4924,39.37,4.5
2015-10-03T07:42:57.050Z,-32.2357,-72.1225,5.78,4.3
2015-10-03T07:20:00.350Z,-30.3303,-71.4784,38.33,4.3
2015-10-03T06:26:55.780Z,-30.301,-71.551,38,5.9
2015-10-03T04:26:25.010Z,-32.8147,-72.1442,14,4
2015-10-03T01:37:49.750Z,-30.599,-72.701,10,4.2
2015-10-02T22:23:00.000Z,-30.736,-71.35,52.7,4
2015-10-02T20:02:40.000Z,-31.082,-71.334,58.3,4
2015-10-02T19:42:49.000Z,-30.988,-72.563,25,4.2
2015-10-02T16:33:27.300Z,-31.0024,-72.834,10,4.9
2015-10-02T16:22:47.000Z,-30.579,-71.6,32.5,4.9
2015-10-02T15:04:17.000Z,-30.5332,-71.358,49.1,3.9
2015-10-02T14:48:16.390Z,-32.0201,-71.948,35,4.5
2015-10-02T08:40:05.870Z,-30.6825,-71.6204,21.3,4.4
2015-10-02T08:13:01.410Z,-31.8131,-72.8192,5.15,4.4
2015-10-02T07:54:20.800Z,-31.4233,-72.7889,10,4.5
2015-10-02T07:43:21.650Z,-30.9404,-71.5984,31,4.5
2015-10-01T20:28:33.150Z,-30.5618,-72.502,10,4.4
2015-10-01T16:47:54.910Z,-32.8092,-72.0761,13.38,4.1
2015-10-01T14:31:10.210Z,-32.7952,-72.121,10,4.5
2015-10-01T09:28:58.000Z,-31.759,-71.353,47.8,4
2015-10-01T03:21:37.570Z,-31.9046,-72.2302,14.64,4.4
2015-10-01T02:25:54.040Z,-30.1461,-72.0068,14.29,4.6
2015-10-01T02:06:22.650Z,-30.7069,-71.4783,38.33,4.7
2015-09-30T23:04:46.360Z,-30.4363,-72.0406,15.39,4.2
2015-09-30T22:59:45.000Z,-30.745,-71.411,48.1,4.1
2015-09-30T20:12:44.590Z,-31.7658,-72.1038,14.09,4.4
2015-09-30T18:21:17.000Z,-30.638,-71.722,35.6,4.2
2015-09-30T14:29:02.010Z,-31.6673,-72.8618,10,4.2
2015-09-30T12:30:39.060Z,-30.9116,-71.9074,13.52,4.2
2015-09-30T04:20:28.820Z,-30.8308,-72.7174,14.49,4.2
2015-09-30T02:00:04.700Z,-30.6302,-71.684,27.42,4.6
2015-09-30T01:32:04.000Z,-30.652,-71.717,31.9,3.9
2015-09-30T01:06:59.040Z,-31.5024,-71.7132,24.49,4.2
2015-09-29T18:59:25.000Z,-31.793,-71.38,29.1,4.4
2015-09-29T16:46:15.790Z,-31.5374,-72.0494,10,4.4
2015-09-29T10:01:21.390Z,-31.3741,-72.1074,10,4.2
2015-09-29T06:24:57.000Z,-31.879,-72.008,38.1,3.5
2015-09-29T03:55:37.940Z,-30.882,-71.5731,29.39,4.3
2015-09-29T03:48:17.940Z,-31.1636,-71.5866,32.79,4.3
2015-09-29T01:17:45.990Z,-30.7269,-71.4815,35,4.2
2015-09-28T20:27:28.050Z,-31.018,-71.7244,29.78,3.8
2015-09-28T16:59:48.470Z,-31.5772,-71.5251,39.93,4.4
2015-09-28T16:44:13.070Z,-30.8639,-71.4461,45.64,4.1
2015-09-28T13:01:53.470Z,-31.1831,-71.538,33.97,4.3
2015-09-28T08:29:13.610Z,-31.5815,-71.7636,13.91,4.5
2015-09-28T07:10:42.880Z,-30.4687,-72.1323,18.44,4.3
2015-09-28T06:05:43.700Z,-31.7716,-72.3145,10.85,4.8
2015-09-28T04:16:09.740Z,-31.3742,-71.5696,34.09,4.1
2015-09-28T03:07:39.990Z,-31.7,-72.0556,17.85,4
2015-09-27T22:53:06.270Z,-30.9379,-71.4458,38.96,4.4
2015-09-27T22:39:58.250Z,-31.2154,-71.7895,23.64,4.6
2015-09-27T21:04:45.000Z,-31.669,-71.701,36.9,5.4
2015-09-27T21:01:06.000Z,-30.357,-72.035,18.2,4.4
2015-09-27T16:44:30.700Z,-30.6355,-71.8796,19.39,3.8
2015-09-27T16:25:58.430Z,-30.7822,-71.3795,34.38,4.5
2015-09-27T15:20:13.140Z,-30.0324,-72.4735,10,4.2
2015-09-27T14:32:56.680Z,-30.7266,-72.6757,10,3.8
2015-09-27T13:59:57.590Z,-30.7005,-72.5554,10,4.1
2015-09-27T08:28:37.010Z,-30.7284,-71.5085,37.74,4.3
2015-09-27T06:27:56.690Z,-30.2185,-72.1506,12.02,3.4
2015-09-27T05:48:01.290Z,-30.6398,-71.7911,24.78,4.3
2015-09-27T00:06:10.520Z,-31.7923,-72.8875,10,4.2
2015-09-26T23:59:25.610Z,-31.7669,-72.9815,10,4.3
2015-09-26T22:39:24.000Z,-31.67,-71.943,25.8,4.3
2015-09-26T21:48:31.190Z,-30.4335,-72.1512,10,4.2
2015-09-26T21:18:03.870Z,-31.2449,-71.8335,28.85,3.9
2015-09-26T20:52:33.270Z,-30.7868,-71.5352,35.17,4.1
2015-09-26T20:37:43.900Z,-30.5667,-72.7552,10,4.2
2015-09-26T20:19:45.180Z,-31.3442,-72.2604,10,4.1
2015-09-26T18:49:54.080Z,-31.6062,-71.9277,20.29,4.2
2015-09-26T18:07:37.330Z,-30.4022,-72.0677,9.97,3.8
2015-09-26T13:06:35.000Z,-31.847,-71.947,33.2,4.2
2015-09-26T13:02:27.000Z,-30.635,-71.6,44.2,4.1
2015-09-26T11:15:29.430Z,-31.8119,-72.0711,24.36,4.5
2015-09-26T10:46:14.340Z,-32.8977,-72.4169,10,4.3
2015-09-26T09:37:53.660Z,-31.3969,-71.4747,45.28,4.3
2015-09-26T08:44:58.870Z,-30.8227,-71.596,37.47,4.3
2015-09-26T08:22:35.770Z,-30.7904,-71.54,41.01,4
2015-09-26T08:19:37.670Z,-30.7753,-71.4048,40.85,4.2
2015-09-26T07:55:32.850Z,-30.6309,-71.9921,18.86,4.5
2015-09-26T06:16:31.130Z,-31.8244,-72.1047,12.7,4.2
2015-09-26T04:53:59.000Z,-30.721,-71.389,49.7,4.4
2015-09-26T04:00:59.100Z,-30.7176,-71.5172,38.18,4.2
2015-09-26T03:47:11.000Z,-30.761,-71.385,48,4.2
2015-09-26T03:03:20.490Z,-30.7349,-71.5729,29.03,5
2015-09-26T02:51:18.830Z,-30.8148,-71.3217,46,6.3
2015-09-26T01:59:20.680Z,-30.4423,-72.775,10,4.2
2015-09-25T20:30:58.240Z,-30.5872,-72.0872,11.1,4.7
2015-09-25T11:47:06.770Z,-31.5312,-71.9154,11.58,4.7
2015-09-25T11:33:29.050Z,-31.6147,-71.7205,24.96,4
2015-09-25T09:56:43.180Z,-31.8039,-72.1884,10,4.3
2015-09-25T09:25:40.930Z,-31.3032,-71.9172,21.36,4.4
2015-09-25T09:13:36.340Z,-31.7744,-72.1706,10,4
2015-09-25T08:36:25.500Z,-30.5599,-72.0581,15.05,4.3
2015-09-25T05:22:40.870Z,-32.2995,-72.2344,5.81,4.2
2015-09-25T04:07:07.290Z,-29.9597,-72.7771,6,3.8
2015-09-25T03:19:08.570Z,-32.3068,-72.34,14.16,4.2
2015-09-25T02:59:47.530Z,-32.3056,-72.2664,10.45,4.4
2015-09-24T22:36:16.320Z,-30.5302,-72.1106,12.8,4.5
2015-09-24T18:20:30.110Z,-30.8967,-71.6087,38.8,4.5
2015-09-24T17:21:26.740Z,-31.6889,-72.1224,6.64,4.5
2015-09-24T16:34:05.900Z,-30.7476,-71.49,36.96,4.4
2015-09-24T16:25:24.810Z,-30.7052,-71.5598,40.13,4.5
2015-09-24T16:13:25.740Z,-30.7302,-71.3766,41.04,5.2
2015-09-24T14:39:43.350Z,-32.2773,-72.0423,10,4.7
2015-09-24T13:35:54.870Z,-31.625,-71.6398,35,4.7
2015-09-24T12:15:09.800Z,-31.8254,-72.2018,10,4.3
2015-09-24T09:16:16.380Z,-31.8141,-72.1692,10,4.4
2015-09-24T08:54:04.980Z,-31.8459,-72.2052,10,4.4
2015-09-24T07:56:10.670Z,-30.4633,-72.6443,10,4.5
2015-09-24T03:49:30.000Z,-30.857,-71.929,24.9,4.3
2015-09-24T01:22:35.000Z,-32.332,-70.54,13.4,3.9
2015-09-24T00:11:27.180Z,-30.962,-72.6774,10,4.2
2015-09-23T23:52:33.110Z,-31.7821,-72.2698,10,4.2
2015-09-23T22:48:49.820Z,-31.7498,-72.0334,15.83,4
2015-09-23T22:39:22.600Z,-31.7975,-72.1176,9.44,4.1
2015-09-23T21:58:51.880Z,-30.6048,-72.6716,10,4.3
2015-09-23T19:32:16.450Z,-30.2822,-72.0209,18.72,4.2
2015-09-23T17:30:37.770Z,-31.4733,-72.061,20.93,4.2
2015-09-23T15:51:53.170Z,-30.8825,-71.7979,29.76,4.3
2015-09-23T15:25:13.740Z,-31.5408,-71.8932,33.53,4
2015-09-23T15:09:48.890Z,-30.9883,-71.5833,27.94,4.2
2015-09-23T15:06:46.930Z,-32.3779,-72.3152,10,4.3
2015-09-23T14:53:39.000Z,-30.848,-71.567,42.3,4.4
2015-09-23T14:47:28.790Z,-31.4336,-71.8687,10,4.3
2015-09-23T14:05:57.580Z,-31.4231,-71.5587,35,4.4
2015-09-23T12:55:02.960Z,-31.6156,-72.0009,26.76,4.4
2015-09-23T11:32:40.250Z,-31.6191,-71.9505,10,5
2015-09-23T10:05:49.820Z,-31.542,-71.9704,10,4.5
2015-09-23T09:20:45.030Z,-30.6462,-71.7494,25.18,4.3
2015-09-23T05:23:54.120Z,-30.4021,-72.1071,10,4.4
2015-09-23T05:05:54.920Z,-30.7365,-71.7401,27.68,3.9
2015-09-23T04:21:27.220Z,-31.3338,-71.9446,11.38,4.6
2015-09-23T03:59:20.480Z,-31.694,-72.2407,10,4.1
2015-09-23T02:01:39.570Z,-31.1405,-72.7148,10,4.6
2015-09-23T01:52:10.660Z,-31.5902,-72.4677,10,4
2015-09-23T00:23:46.000Z,-31.634,-71.274,44.5,4.3
2015-09-22T23:25:44.000Z,-32.291,-71.877,15.7,4
2015-09-22T22:26:41.120Z,-31.0145,-71.6676,34.43,4.3
2015-09-22T21:44:28.000Z,-31.459,-71.922,28.8,3.9
2015-09-22T21:28:50.000Z,-29.755,-71.729,13.9,4.3
2015-09-22T20:46:00.530Z,-30.9414,-71.9656,20.1,4.7
2015-09-22T16:45:06.710Z,-32.1958,-72.3585,10,4.1
2015-09-22T14:50:16.320Z,-30.5612,-72.0355,10,4.3
2015-09-22T14:45:51.960Z,-31.2119,-71.97,17.86,4
2015-09-22T13:17:20.260Z,-32.1697,-72.0498,16.07,4.4
2015-09-22T10:41:26.040Z,-30.7606,-71.9177,24.03,4.2
2015-09-22T10:01:46.230Z,-32.1323,-72.1526,16,3.9
2015-09-22T08:54:24.320Z,-31.5259,-72.165,10,4.2
2015-09-22T08:37:34.000Z,-30.416,-71.596,23.6,4.4
2015-09-22T07:13:00.520Z,-31.4441,-71.2653,58,6
2015-09-22T07:03:55.250Z,-32.1483,-72.3487,10,4.8
2015-09-22T05:55:30.830Z,-30.456,-72.6602,10,4.3
2015-09-22T05:32:51.340Z,-30.5074,-72.016,13.73,4.4
2015-09-22T03:38:46.250Z,-31.6634,-72.2785,14.24,4.2
2015-09-22T03:11:12.880Z,-30.0724,-72.1324,10.78,4.4
2015-09-22T02:48:24.530Z,-30.2354,-72.5839,10,4.4
2015-09-22T02:46:39.580Z,-31.7187,-72.7694,16.94,4.2
2015-09-22T02:34:55.120Z,-29.7363,-72.1936,10,4.1
2015-09-22T01:14:55.830Z,-32.162,-72.1067,16.38,4.4
2015-09-22T00:56:08.790Z,-30.8373,-71.9262,24,3.9
2015-09-21T22:25:31.560Z,-31.6828,-71.7021,27.29,3.7
2015-09-21T20:59:37.230Z,-29.4744,-72.2687,10,4.5
2015-09-21T20:24:32.790Z,-31.8166,-72.1991,10,4.8
2015-09-21T20:05:38.370Z,-32.1683,-72.313,10,4.2
2015-09-21T19:56:08.690Z,-31.7819,-71.6407,28.36,5.6
2015-09-21T19:08:03.280Z,-31.6156,-71.8604,22.7,4.2
2015-09-21T18:57:39.460Z,-31.0693,-72.0252,24.08,4.4
